OrderID,OrderDate,Category,Product,Region,Channel,PaymentMethod,Quantity,UnitPrice,CostPrice,Revenue,CustomerAge,CustomerRating,OrderYear,OrderMonth,OrderMonthName,TotalCost,Profit,ProfitMarginPct
ORD108852,2023-10-09,Toys,Rc Car,West,In-Store,Cash,8,359.99,212.97,2879.92,33,3,2023,10,October,1703.76,1176.16,40.84
ORD104376,2023-02-10,Sports,Dumbbell Set,East,In-Store,Net Banking,2,117.14,65.37,234.28,28,2,2023,2,February,130.74,103.54,44.19
ORD107700,2024-07-13,Beauty,Perfume,West,In-Store,Cash,7,271.58,209.66,1901.06,26,5,2024,7,July,1467.62,433.44,22.8
ORD104280,2023-10-30,Home & Kitchen,Non-Stick Pan,East,Online,Credit Card,5,431.7,245.95,2158.5,37,3,2023,10,October,1229.75,928.75,43.03
ORD105540,2024-10-06,Clothing,Denim Jacket,North,In-Store,Net Banking,4,68.26,36.94,273.04,38,5,2024,10,October,147.76,125.28,45.88
ORD110074,2023-09-13,Clothing,Denim Jacket,East,In-Store,Upi,6,256.86,175.15,1541.16,25,3,2023,9,September,1050.9,490.26,31.81
ORD100273,2024-08-31,Toys,Building Blocks,North,Online,Cash,8,213.61,145.92,1708.88,22,5,2024,8,August,1167.36,541.52,31.69
ORD106526,2024-12-08,Electronics,Smartwatch,Central,In-Store,Credit Card,4,120.18,79.91,480.72,63,2,2024,12,December,319.64,161.08,33.51
ORD101920,2024-01-05,Home & Kitchen,Table Lamp,South,Online,Credit Card,5,297.48,196.66,1487.4,29,3,2024,1,January,983.3,504.1,33.89
ORD106404,2024-11-11,Toys,Building Blocks,North,Online,Net Banking,3,251.41,200.51,754.23,54,3,2024,11,November,601.53,152.7,20.25
ORD105151,2023-12-14,Sports,Yoga Mat,North,Online,Net Banking,10,295.74,122.0,2957.4,38,3,2023,12,December,1220.0,1737.4,58.75
ORD102723,2024-07-30,Clothing,Wool Sweater,Central,Online,Credit Card,2,406.16,274.52,812.32,37,4,2024,7,July,549.04,263.28,32.41
ORD107439,2023-02-12,Clothing,Running Shoes,North,Online,Net Banking,7,335.5,241.87,2348.5,70,3,2023,2,February,1693.09,655.41,27.91
ORD105076,2024-05-04,Clothing,Summer Dress,West,In-Store,Net Banking,3,85.64,43.54,256.92,36,5,2024,5,May,130.62,126.3,49.16
ORD100240,2023-08-09,Electronics,Wireless Mouse,South,In-Store,Net Banking,1,80.91,51.34,80.91,67,1,2023,8,August,51.34,29.57,36.55
ORD107527,2023-09-28,Toys,Building Blocks,Central,In-Store,Cash,2,207.69,134.36,415.38,40,4,2023,9,September,268.72,146.66,35.31
ORD106368,2024-09-02,Home & Kitchen,Bedsheet Set,North,Online,Upi,7,241.55,175.34,1690.85,63,5,2024,9,September,1227.38,463.47,27.41
ORD103678,2024-11-21,Home & Kitchen,Table Lamp,South,Online,Net Banking,2,222.55,94.4,445.1,42,3,2024,11,November,188.8,256.3,57.58
ORD108660,2024-01-04,Home & Kitchen,Blender,East,Online,Net Banking,4,179.93,107.39,719.72,29,4,2024,1,January,429.56,290.16,40.32
ORD106188,2024-10-06,Toys,Action Figure,East,In-Store,Upi,2,434.52,223.2,869.04,45,3,2024,10,October,446.4,422.64,48.63
ORD101777,2023-08-30,Home & Kitchen,Non-Stick Pan,West,In-Store,Credit Card,6,139.5,101.33,837.0,38,1,2023,8,August,607.98,229.02,27.36
ORD104841,2024-07-20,Sports,Resistance Bands,East,In-Store,Upi,4,451.28,269.95,1805.12,54,3,2024,7,July,1079.8,725.32,40.18
ORD104020,2023-03-20,Sports,Cricket Bat,East,In-Store,Upi,4,5.93,3.2,23.72,35,1,2023,3,March,12.8,10.92,46.04
ORD107520,2023-09-01,Sports,Dumbbell Set,South,In-Store,Net Banking,2,491.69,240.58,983.38,38,3,2023,9,September,481.16,502.22,51.07
ORD104330,2024-07-16,Clothing,Summer Dress,North,Online,Debit Card,2,321.5,240.85,643.0,23,4,2024,7,July,481.7,161.3,25.09
ORD101404,2023-09-10,Toys,Board Game,South,Online,Upi,6,392.04,276.91,2352.24,26,1,2023,9,September,1661.46,690.78,29.37
ORD104384,2023-02-15,Clothing,Wool Sweater,East,In-Store,Cash,8,165.67,78.39,1325.36,35,3,2023,2,February,627.12,698.24,52.68
ORD106604,2023-09-08,Sports,Cricket Bat,North,Online,Credit Card,6,303.7,128.34,1822.2,50,3,2023,9,September,770.04,1052.16,57.74
ORD108390,2023-01-20,Electronics,Rc Car,East,In-Store,Cash,5,391.52,238.18,1957.6,42,5,2023,1,January,1190.9,766.7,39.17
ORD107336,2024-07-12,Clothing,Summer Dress,Central,Online,Cash,1,438.28,260.86,438.28,25,1,2024,7,July,260.86,177.42,40.48
ORD101812,2024-06-22,Clothing,Cotton T-Shirt,West,In-Store,Upi,2,356.66,202.43,713.32,27,5,2024,6,June,404.86,308.46,43.24
ORD106858,2023-11-26,Toys,Rc Car,West,Online,Debit Card,3,268.21,162.67,804.63,46,3,2023,11,November,488.01,316.62,39.35
ORD101444,2024-12-25,Home & Kitchen,Storage Boxes,Central,Online,Upi,1,212.39,123.87,212.39,48,3,2024,12,December,123.87,88.52,41.68
ORD100774,2023-02-16,Home & Kitchen,Non-Stick Pan,Central,Online,Net Banking,8,330.98,233.82,2647.84,42,5,2023,2,February,1870.56,777.28,29.36
ORD101097,2023-09-14,Beauty,Sunscreen,Central,In-Store,Debit Card,7,206.37,109.64,1444.59,33,5,2023,9,September,767.48,677.11,46.87
ORD102128,2023-11-17,Electronics,Usb-C Hub,South,Online,Debit Card,7,72.57,35.67,507.99,35,5,2023,11,November,249.69,258.3,50.85
ORD108507,2023-04-23,Toys,Rc Car,West,In-Store,Upi,2,417.44,283.97,834.88,49,4,2023,4,April,567.94,266.94,31.97
ORD101627,2023-03-25,Beauty,Perfume,East,In-Store,Net Banking,2,219.26,134.67,438.52,41,5,2023,3,March,269.34,169.18,38.58
ORD106903,2023-03-05,Beauty,Lipstick,North,Online,Net Banking,7,143.02,75.62,1001.14,38,3,2023,3,March,529.34,471.8,47.13
ORD107543,2023-07-24,Sports,Dumbbell Set,West,Online,Upi,5,183.69,135.49,918.45,19,3,2023,7,July,677.45,241.0,26.24
ORD108440,2023-04-24,Toys,Puzzle Set,West,In-Store,Debit Card,6,268.58,109.47,1611.48,40,3,2023,4,April,656.82,954.66,59.24
ORD106563,2023-11-02,Sports,Dumbbell Set,West,In-Store,Debit Card,8,56.56,41.44,452.48,45,2,2023,11,November,331.52,120.96,26.73
ORD110119,2024-10-23,Sports,Yoga Mat,Central,In-Store,Credit Card,2,451.91,210.3,903.82,52,2,2024,10,October,420.6,483.22,53.46
ORD106222,2023-02-26,Sports,Football,Central,Online,Cash,2,65.59,46.15,131.18,58,3,2023,2,February,92.3,38.88,29.64
ORD107102,2024-11-29,Clothing,Summer Dress,North,Online,Net Banking,8,114.64,87.27,917.12,62,3,2024,11,November,698.16,218.96,23.87
ORD105545,2023-09-21,Beauty,Face Serum,South,In-Store,Upi,10,211.79,98.22,2117.9,29,3,2023,9,September,982.2,1135.7,53.62
ORD101943,2024-12-08,Clothing,Wool Sweater,South,In-Store,Credit Card,8,140.46,111.24,1123.68,36,3,2024,12,December,889.92,233.76,20.8
ORD101433,2023-11-13,Sports,Cricket Bat,West,Online,Debit Card,6,28.36,22.25,170.16,35,4,2023,11,November,133.5,36.66,21.54
ORD100223,2023-07-30,Home & Kitchen,Non-Stick Pan,South,In-Store,Credit Card,5,222.37,122.48,1111.85,33,4,2023,7,July,612.4,499.45,44.92
ORD109935,2024-11-07,Home & Kitchen,Table Lamp,East,Online,Debit Card,3,66.22,34.11,198.66,26,4,2024,11,November,102.33,96.33,48.49
ORD108881,2023-12-08,Beauty,Lipstick,West,Online,Credit Card,1,265.84,179.37,265.84,31,2,2023,12,December,179.37,86.47,32.53
ORD100664,2023-10-26,Sports,Yoga Mat,South,Online,Cash,9,59.94,145.92,539.46,51,2,2023,10,October,1313.28,-773.82,-143.44
ORD105221,2023-01-07,Beauty,Lipstick,East,Online,Cash,9,251.41,43.67,2262.69,39,4,2023,1,January,393.03,1869.66,82.63
ORD110469,2023-06-19,Sports,Yoga Mat,North,In-Store,Debit Card,9,70.43,54.46,633.87,32,5,2023,6,June,490.14,143.73,22.67
ORD105972,2024-08-31,Clothing,Wool Sweater,South,In-Store,Upi,2,276.65,140.46,553.3,51,3,2024,8,August,280.92,272.38,49.23
ORD103283,2024-07-25,Toys,Rc Car,South,Online,Debit Card,1,332.78,148.58,332.78,64,3,2024,7,July,148.58,184.2,55.35
ORD108429,2023-09-29,Home & Kitchen,Storage Boxes,East,Online,Debit Card,10,360.53,247.99,3605.3,18,2,2023,9,September,2479.9,1125.4,31.22
ORD110133,2023-02-21,Clothing,Cotton T-Shirt,South,In-Store,Net Banking,10,14.43,11.16,144.3,36,4,2023,2,February,111.6,32.7,22.66
ORD105835,2023-12-19,Sports,Resistance Bands,South,In-Store,Credit Card,1,78.53,31.55,78.53,27,5,2023,12,December,31.55,46.98,59.82
ORD101530,2023-12-27,Electronics,Storage Boxes,Central,In-Store,Net Banking,7,174.11,114.81,1218.77,33,5,2023,12,December,803.67,415.1,34.06
ORD107154,2024-03-31,Sports,Football,North,Online,Credit Card,3,461.19,353.57,1383.57,18,3,2024,3,March,1060.71,322.86,23.34
ORD108018,2023-07-25,Clothing,Denim Jacket,West,Online,Credit Card,7,371.11,156.87,2597.77,26,3,2023,7,July,1098.09,1499.68,57.73
ORD104524,2024-09-13,Toys,Puzzle Set,East,In-Store,Upi,7,109.29,80.3,765.03,27,3,2024,9,September,562.1,202.93,26.53
ORD106740,2023-08-23,Clothing,Running Shoes,West,Online,Net Banking,6,365.18,167.07,2191.08,34,3,2023,8,August,1002.42,1188.66,54.25
ORD109618,2024-06-02,Electronics,Usb-C Hub,South,In-Store,Cash,3,421.69,145.92,1265.07,18,2,2024,6,June,437.76,827.31,65.4
ORD110391,2024-08-07,Toys,Action Figure,West,Online,Credit Card,5,196.32,150.59,981.6,26,3,2024,8,August,752.95,228.65,23.29
ORD103422,2023-06-03,Clothing,Running Shoes,West,In-Store,Net Banking,8,363.28,276.89,2906.24,42,2,2023,6,June,2215.12,691.12,23.78
ORD109472,2024-09-22,Sports,Resistance Bands,Central,In-Store,Net Banking,4,397.28,283.17,1589.12,18,3,2024,9,September,1132.68,456.44,28.72
ORD107233,2023-03-03,Clothing,Cotton T-Shirt,North,In-Store,Debit Card,4,125.02,59.59,500.08,42,3,2023,3,March,238.36,261.72,52.34
ORD101962,2023-10-17,Toys,Puzzle Set,North,Online,Debit Card,6,167.89,88.28,1007.34,46,3,2023,10,October,529.68,477.66,47.42
ORD102139,2024-10-10,Home & Kitchen,Non-Stick Pan,Central,In-Store,Debit Card,9,467.74,343.31,4209.66,38,3,2024,10,October,3089.79,1119.87,26.6
ORD105112,2023-03-01,Sports,Dumbbell Set,South,In-Store,Cash,8,78.63,49.59,629.04,34,4,2023,3,March,396.72,232.32,36.93
ORD103390,2024-05-12,Sports,Dumbbell Set,West,Online,Cash,4,137.5,105.14,550.0,32,3,2024,5,May,420.56,129.44,23.53
ORD100181,2023-01-07,Electronics,Smartwatch,Central,In-Store,Upi,1,107.14,58.47,107.14,25,3,2023,1,January,58.47,48.67,45.43
ORD109522,2024-03-16,Electronics,Wireless Mouse,West,In-Store,Cash,5,284.75,209.0,1423.75,43,4,2024,3,March,1045.0,378.75,26.6
ORD101123,2023-07-30,Clothing,Denim Jacket,East,Online,Upi,2,420.39,195.18,840.78,58,5,2023,7,July,390.36,450.42,53.57
ORD106934,2023-09-28,Clothing,Denim Jacket,West,In-Store,Net Banking,4,180.81,92.53,723.24,51,5,2023,9,September,370.12,353.12,48.82
ORD103503,2023-02-06,Toys,Rc Car,West,Online,Credit Card,2,100.44,65.38,200.88,35,5,2023,2,February,130.76,70.12,34.91
ORD103714,2024-10-18,Beauty,Lipstick,East,Online,Cash,1,61.45,33.13,61.45,44,3,2024,10,October,33.13,28.32,46.09
ORD109726,2024-03-31,Home & Kitchen,Non-Stick Pan,North,Online,Debit Card,10,315.98,149.0,3159.8,39,5,2024,3,March,1490.0,1669.8,52.85
ORD103246,2023-10-10,Clothing,Wool Sweater,North,Online,Credit Card,7,402.32,183.38,2816.24,45,4,2023,10,October,1283.66,1532.58,54.42
ORD110185,2023-01-02,Sports,Football,South,In-Store,Net Banking,9,345.36,243.18,3108.24,36,5,2023,1,January,2188.62,919.62,29.59
ORD103787,2023-08-02,Toys,Action Figure,North,Online,Upi,8,36.64,25.13,293.12,41,5,2023,8,August,201.04,92.08,31.41
ORD106594,2023-06-28,Toys,Rc Car,Central,Online,Upi,2,65.83,34.81,131.66,33,1,2023,6,June,69.62,62.04,47.12
ORD106799,2023-10-19,Electronics,Usb-C Hub,South,In-Store,Debit Card,4,445.62,340.8,1782.48,26,3,2023,10,October,1363.2,419.28,23.52
ORD108779,2024-05-12,Sports,Yoga Mat,Central,In-Store,Cash,7,205.69,161.97,1439.83,38,4,2024,5,May,1133.79,306.04,21.26
ORD104762,2024-02-12,Home & Kitchen,Non-Stick Pan,East,In-Store,Net Banking,7,107.16,66.48,750.12,34,1,2024,2,February,465.36,284.76,37.96
ORD108209,2024-07-08,Toys,Action Figure,East,Online,Upi,5,437.68,342.71,2188.4,38,3,2024,7,July,1713.55,474.85,21.7
ORD107381,2024-04-09,Beauty,Lipstick,East,In-Store,Credit Card,1,152.57,74.65,152.57,37,3,2024,4,April,74.65,77.92,51.07
ORD107243,2024-01-23,Electronics,Wireless Mouse,North,Online,Cash,10,12.15,8.04,121.5,39,2,2024,1,January,80.4,41.1,33.83
ORD107733,2023-01-03,Home & Kitchen,Blender,East,In-Store,Cash,9,134.9,85.26,1214.1,40,1,2023,1,January,767.34,446.76,36.8
ORD102112,2023-10-19,Sports,Cricket Bat,West,In-Store,Net Banking,8,163.43,92.94,1307.44,29,3,2023,10,October,743.52,563.92,43.13
ORD106948,2023-07-29,Beauty,Perfume,Central,In-Store,Credit Card,2,295.92,186.8,591.84,18,2,2023,7,July,373.6,218.24,36.87
ORD102204,2023-03-04,Electronics,Smartwatch,South,In-Store,Net Banking,3,391.14,145.92,1173.42,18,5,2023,3,March,437.76,735.66,62.69
ORD101497,2023-07-25,Toys,Board Game,Central,In-Store,Cash,4,17.55,11.86,70.2,38,5,2023,7,July,47.44,22.76,32.42
ORD106986,2023-04-15,Beauty,Shampoo,South,Online,Debit Card,4,209.6,130.64,838.4,47,3,2023,4,April,522.56,315.84,37.67
ORD101769,2023-03-21,Beauty,Lipstick,West,In-Store,Cash,5,132.29,90.98,661.45,48,4,2023,3,March,454.9,206.55,31.23
ORD106625,2023-07-21,Sports,Cricket Bat,South,Online,Upi,4,84.48,59.7,337.92,26,4,2023,7,July,238.8,99.12,29.33
ORD104741,2023-08-25,Sports,Dumbbell Set,West,In-Store,Debit Card,6,235.26,102.24,1411.56,44,3,2023,8,August,613.44,798.12,56.54
ORD104552,2023-07-21,Electronics,Laptop Stand,West,In-Store,Net Banking,7,212.82,160.87,1489.74,28,5,2023,7,July,1126.09,363.65,24.41
ORD102033,2024-01-09,Electronics,Smartwatch,Central,In-Store,Credit Card,7,379.4,272.28,2655.8,27,5,2024,1,January,1905.96,749.84,28.23
ORD105414,2024-10-03,Beauty,Perfume,West,Online,Upi,10,354.29,158.57,3542.9,43,2,2024,10,October,1585.7,1957.2,55.24
ORD101333,2024-09-11,Toys,Board Game,Central,In-Store,Net Banking,1,383.03,233.4,383.03,30,5,2024,9,September,233.4,149.63,39.06
ORD108101,2024-08-15,Clothing,Summer Dress,South,Online,Debit Card,4,132.81,64.94,531.24,39,4,2024,8,August,259.76,271.48,51.1
ORD104908,2023-08-30,Home & Kitchen,Table Lamp,North,In-Store,Upi,3,285.64,201.6,856.92,39,2,2023,8,August,604.8,252.12,29.42
ORD104404,2023-11-30,Electronics,Wireless Mouse,West,In-Store,Cash,4,279.52,201.24,1118.08,21,2,2023,11,November,804.96,313.12,28.01
ORD105102,2024-04-25,Electronics,Bluetooth Speaker,West,Online,Debit Card,7,295.75,155.06,2070.25,22,5,2024,4,April,1085.42,984.83,47.57
ORD109093,2023-07-28,Clothing,Cotton T-Shirt,North,Online,Credit Card,3,449.1,291.09,1347.3,47,5,2023,7,July,873.27,474.03,35.18
ORD108452,2023-03-07,Clothing,Summer Dress,South,Online,Debit Card,8,97.72,53.12,781.76,53,3,2023,3,March,424.96,356.8,45.64
ORD101217,2024-07-09,Toys,Rc Car,East,Online,Cash,5,139.39,106.17,696.95,25,1,2024,7,July,530.85,166.1,23.83
ORD102491,2023-03-13,Electronics,Smartwatch,North,Online,Net Banking,3,487.0,324.02,1461.0,37,4,2023,3,March,972.06,488.94,33.47
ORD100816,2023-02-18,Sports,Yoga Mat,East,Online,Credit Card,4,445.66,229.5,1782.64,31,4,2023,2,February,918.0,864.64,48.5
ORD105673,2024-09-25,Toys,Board Game,South,In-Store,Credit Card,2,360.06,200.96,720.12,51,4,2024,9,September,401.92,318.2,44.19
ORD103791,2023-12-02,Electronics,Non-Stick Pan,North,Online,Net Banking,3,479.47,241.81,1438.41,57,4,2023,12,December,725.43,712.98,49.57
ORD103976,2024-08-10,Home & Kitchen,Non-Stick Pan,East,Online,Net Banking,1,487.29,198.26,487.29,36,1,2024,8,August,198.26,289.03,59.31
ORD102490,2024-10-22,Clothing,Summer Dress,East,Online,Net Banking,9,372.44,263.75,3351.96,18,4,2024,10,October,2373.75,978.21,29.18
ORD101885,2023-08-07,Clothing,Cotton T-Shirt,West,In-Store,Debit Card,10,72.35,53.14,723.5,49,2,2023,8,August,531.4,192.1,26.55
ORD109809,2023-03-23,Home & Kitchen,Table Lamp,East,Online,Net Banking,6,23.9,15.19,143.4,34,5,2023,3,March,91.14,52.26,36.44
ORD109444,2023-02-01,Sports,Dumbbell Set,East,In-Store,Debit Card,2,246.09,98.44,492.18,36,3,2023,2,February,196.88,295.3,60.0
ORD101225,2023-10-15,Electronics,Laptop Stand,South,In-Store,Upi,3,381.28,175.98,1143.84,41,3,2023,10,October,527.94,615.9,53.84
ORD100919,2023-07-24,Clothing,Wool Sweater,North,Online,Cash,4,38.83,27.71,155.32,56,3,2023,7,July,110.84,44.48,28.64
ORD106024,2023-04-22,Clothing,Running Shoes,North,In-Store,Upi,4,105.45,60.24,421.8,42,5,2023,4,April,240.96,180.84,42.87
ORD105714,2024-03-09,Clothing,Cotton T-Shirt,East,In-Store,Upi,4,75.22,50.9,300.88,23,1,2024,3,March,203.6,97.28,32.33
ORD107130,2024-08-12,Toys,Board Game,Central,In-Store,Upi,6,460.74,273.83,2764.44,27,2,2024,8,August,1642.98,1121.46,40.57
ORD101702,2023-02-27,Beauty,Face Serum,West,Online,Upi,10,132.45,60.17,1324.5,29,2,2023,2,February,601.7,722.8,54.57
ORD103034,2024-03-30,Home & Kitchen,Blender,West,In-Store,Debit Card,6,33.79,18.55,202.74,43,3,2024,3,March,111.3,91.44,45.1
ORD108865,2023-04-09,Toys,Puzzle Set,South,Online,Debit Card,2,234.68,164.88,469.36,47,3,2023,4,April,329.76,139.6,29.74
ORD108378,2023-08-24,Toys,Puzzle Set,North,Online,Net Banking,8,42.06,23.35,336.48,33,4,2023,8,August,186.8,149.68,44.48
ORD107902,2024-04-16,Beauty,Face Serum,Central,In-Store,Debit Card,8,298.4,225.1,2387.2,46,3,2024,4,April,1800.8,586.4,24.56
ORD107346,2024-03-10,Clothing,Summer Dress,East,In-Store,Debit Card,4,344.34,202.14,1377.36,37,3,2024,3,March,808.56,568.8,41.3
ORD109577,2023-12-08,Electronics,Smartwatch,West,Online,Credit Card,9,437.13,349.02,3934.17,32,5,2023,12,December,3141.18,792.99,20.16
ORD105997,2023-07-19,Beauty,Shampoo,East,Online,Debit Card,1,377.26,174.41,377.26,43,5,2023,7,July,174.41,202.85,53.77
ORD109280,2024-11-16,Beauty,Sunscreen,Central,In-Store,Debit Card,7,39.46,25.55,276.22,38,5,2024,11,November,178.85,97.37,35.25
ORD103147,2023-07-04,Electronics,Smartwatch,West,Online,Credit Card,2,492.16,200.78,984.32,38,4,2023,7,July,401.56,582.76,59.2
ORD108811,2023-09-26,Home & Kitchen,Table Lamp,West,Online,Upi,1,378.06,279.41,378.06,41,3,2023,9,September,279.41,98.65,26.09
ORD108975,2023-08-08,Clothing,Denim Jacket,North,Online,Cash,2,256.4,169.09,512.8,44,4,2023,8,August,338.18,174.62,34.05
ORD109999,2024-09-30,Home & Kitchen,Non-Stick Pan,West,Online,Credit Card,9,198.89,145.36,1790.01,42,5,2024,9,September,1308.24,481.77,26.91
ORD105207,2024-01-07,Home & Kitchen,Bedsheet Set,West,Online,Upi,2,466.74,320.21,933.48,25,2,2024,1,January,640.42,293.06,31.39
ORD103848,2024-05-17,Toys,Puzzle Set,South,Online,Cash,6,292.85,132.39,1757.1,18,4,2024,5,May,794.34,962.76,54.79
ORD105675,2023-04-02,Electronics,Smartwatch,West,Online,Credit Card,2,233.07,182.31,466.14,31,3,2023,4,April,364.62,101.52,21.78
ORD110265,2024-01-23,Toys,Rc Car,South,In-Store,Upi,2,495.58,145.92,991.16,25,3,2024,1,January,291.84,699.32,70.56
ORD104907,2023-07-30,Home & Kitchen,Storage Boxes,South,In-Store,Cash,7,461.49,212.6,3230.43,21,1,2023,7,July,1488.2,1742.23,53.93
ORD109384,2024-05-23,Electronics,Running Shoes,East,Online,Debit Card,6,161.33,77.91,967.98,22,3,2024,5,May,467.46,500.52,51.71
ORD107499,2023-07-04,Clothing,Cotton T-Shirt,East,Online,Credit Card,1,115.27,90.79,115.27,29,3,2023,7,July,90.79,24.48,21.24
ORD105254,2024-05-24,Clothing,Running Shoes,Central,Online,Upi,4,394.29,210.4,1577.16,42,3,2024,5,May,841.6,735.56,46.64
ORD103269,2024-07-31,Toys,Action Figure,East,Online,Credit Card,1,6.68,3.33,6.68,41,5,2024,7,July,3.33,3.35,50.15
ORD104720,2023-10-01,Toys,Building Blocks,South,Online,Net Banking,8,231.48,124.14,1851.84,18,5,2023,10,October,993.12,858.72,46.37
ORD101365,2024-01-06,Electronics,Bluetooth Speaker,West,Online,Upi,2,204.36,124.22,408.72,18,1,2024,1,January,248.44,160.28,39.22
ORD102220,2023-08-17,Sports,Resistance Bands,East,In-Store,Cash,6,332.64,190.81,1995.84,39,2,2023,8,August,1144.86,850.98,42.64
ORD102062,2023-05-02,Clothing,Denim Jacket,South,In-Store,Net Banking,4,480.96,347.69,1923.84,19,3,2023,5,May,1390.76,533.08,27.71
ORD105096,2024-11-30,Clothing,Summer Dress,West,Online,Credit Card,1,74.59,145.92,74.59,45,3,2024,11,November,145.92,-71.33,-95.63
ORD104010,2024-05-12,Home & Kitchen,Bedsheet Set,West,Online,Net Banking,1,292.99,178.38,292.99,38,4,2024,5,May,178.38,114.61,39.12
ORD108156,2023-06-22,Home & Kitchen,Non-Stick Pan,West,In-Store,Net Banking,3,471.27,367.98,1413.81,40,4,2023,6,June,1103.94,309.87,21.92
ORD104450,2024-01-20,Electronics,Wireless Mouse,Central,Online,Upi,10,331.45,138.1,3314.5,38,3,2024,1,January,1381.0,1933.5,58.33
ORD108062,2024-03-27,Electronics,Bluetooth Speaker,South,Online,Credit Card,8,151.02,63.67,1208.16,54,5,2024,3,March,509.36,698.8,57.84
ORD109485,2023-12-15,Electronics,Usb-C Hub,Central,Online,Cash,8,101.83,80.31,814.64,35,4,2023,12,December,642.48,172.16,21.13
ORD102756,2023-10-07,Sports,Cricket Bat,Central,Online,Upi,5,10.64,7.22,53.2,44,1,2023,10,October,36.1,17.1,32.14
ORD105363,2024-11-23,Toys,Board Game,West,In-Store,Net Banking,8,282.8,180.55,2262.4,47,3,2024,11,November,1444.4,818.0,36.16
ORD101121,2023-06-05,Beauty,Shampoo,Central,Online,Upi,4,309.49,236.53,1237.96,18,4,2023,6,June,946.12,291.84,23.57
ORD108650,2023-11-07,Toys,Board Game,East,Online,Cash,8,229.1,103.17,1832.8,29,3,2023,11,November,825.36,1007.44,54.97
ORD107311,2023-10-30,Sports,Dumbbell Set,South,Online,Net Banking,10,408.67,233.89,4086.7,54,3,2023,10,October,2338.9,1747.8,42.77
ORD100008,2024-09-02,Electronics,Wireless Mouse,North,Online,Credit Card,7,230.75,164.77,1615.25,38,1,2024,9,September,1153.39,461.86,28.59
ORD107377,2023-11-30,Beauty,Face Serum,Central,In-Store,Credit Card,9,28.04,18.03,252.36,55,3,2023,11,November,162.27,90.09,35.7
ORD109585,2023-12-28,Home & Kitchen,Bedsheet Set,East,In-Store,Credit Card,6,162.22,93.34,973.32,38,3,2023,12,December,560.04,413.28,42.46
ORD101541,2024-08-11,Toys,Puzzle Set,East,In-Store,Cash,4,154.87,94.93,619.48,42,3,2024,8,August,379.72,239.76,38.7
ORD102430,2023-11-10,Beauty,Perfume,Central,In-Store,Debit Card,9,440.92,249.19,3968.28,30,3,2023,11,November,2242.71,1725.57,43.48
ORD110117,2024-09-13,Toys,Building Blocks,North,In-Store,Net Banking,5,422.64,262.61,2113.2,49,5,2024,9,September,1313.05,800.15,37.86
ORD100443,2023-03-22,Beauty,Shampoo,East,In-Store,Debit Card,9,499.71,209.52,4497.39,28,2,2023,3,March,1885.68,2611.71,58.07
ORD102938,2024-02-12,Electronics,Wireless Mouse,East,Online,Credit Card,6,140.76,145.92,844.56,33,4,2024,2,February,875.52,-30.96,-3.67
ORD105157,2023-12-26,Clothing,Running Shoes,South,Online,Cash,7,318.55,213.89,2229.85,46,3,2023,12,December,1497.23,732.62,32.86
ORD104287,2024-12-18,Sports,Yoga Mat,East,In-Store,Credit Card,8,472.41,192.61,3779.28,29,1,2024,12,December,1540.88,2238.4,59.23
ORD101072,2023-11-26,Sports,Resistance Bands,Central,Online,Net Banking,3,251.41,180.38,754.23,31,4,2023,11,November,541.14,213.09,28.25
ORD101643,2024-07-04,Home & Kitchen,Bedsheet Set,East,Online,Debit Card,6,303.61,149.04,1821.66,52,4,2024,7,July,894.24,927.42,50.91
ORD110112,2024-06-14,Electronics,Perfume,West,Online,Credit Card,1,170.87,130.56,170.87,42,4,2024,6,June,130.56,40.31,23.59
ORD108373,2024-01-07,Toys,Building Blocks,Central,Online,Credit Card,8,194.93,89.36,1559.44,31,5,2024,1,January,714.88,844.56,54.16
ORD105914,2023-05-01,Clothing,Wool Sweater,East,Online,Cash,3,193.86,152.99,581.58,44,3,2023,5,May,458.97,122.61,21.08
ORD106523,2023-03-28,Sports,Cricket Bat,Central,Online,Net Banking,5,350.49,214.62,1752.45,36,4,2023,3,March,1073.1,679.35,38.77
ORD108979,2023-03-09,Electronics,Bluetooth Speaker,South,In-Store,Cash,6,61.12,48.67,366.72,46,3,2023,3,March,292.02,74.7,20.37
ORD110261,2023-09-04,Home & Kitchen,Blender,East,Online,Net Banking,1,114.91,87.01,114.91,46,1,2023,9,September,87.01,27.9,24.28
ORD103553,2023-02-08,Beauty,Face Serum,North,In-Store,Upi,8,111.46,73.84,891.68,38,1,2023,2,February,590.72,300.96,33.75
ORD108558,2024-05-16,Beauty,Shampoo,Central,In-Store,Upi,4,292.3,148.67,1169.2,38,4,2024,5,May,594.68,574.52,49.14
ORD107676,2024-09-12,Electronics,Bluetooth Speaker,East,Online,Net Banking,10,405.04,221.8,4050.4,53,5,2024,9,September,2218.0,1832.4,45.24
ORD109789,2023-04-15,Electronics,Usb-C Hub,Central,In-Store,Net Banking,10,496.93,330.54,4969.3,54,5,2023,4,April,3305.4,1663.9,33.48
ORD106527,2024-05-05,Clothing,Cotton T-Shirt,Central,Online,Debit Card,9,344.61,140.92,3101.49,38,1,2024,5,May,1268.28,1833.21,59.11
