OrderID,OrderDate,Category,Product,Region,Channel,PaymentMethod,Quantity,UnitPrice,CostPrice,Revenue,CustomerAge,CustomerRating
ORD106885,16/12/2024, Toys,Action Figure,East,Online,,9 ,115.72,82.04,1041.48,30.0,5.0
ORD105949,2024-06-14,,Non-stick Pan,South,In-Store,UPI,5,230.32,163.51,1151.6,18.0,1.0
ORD106498,16-Jun-2023,CLOTHING,Wool Sweater,North,In-Store,UPI,9,10.58,5.72,95.22,45.0,5.0
ORD109640,03/08/2023,beauty ,Sunscreen,North,Online,Net Banking,4,262.26,131.41,1049.04,45.0,
ORD105088,13/08/2023,beauty ,Shampoo,East,In-Store,Credit Card,4,244.24,153.77,976.96,58.0,4.0
ORD107135,28-Jul-2024,TOYS,Board Game,West,In-Store,UPI,4,54.43,24.83,217.72,35.0,2.0
ORD106713,09-05-2023,CLOTHING,Running Shoes,,In-Store,Cash,7,457.21,307.54,3200.47,41.0,3.0
ORD107667,18-Feb-2024,electronics ,USB-C Hub,North,In-Store,Credit Card,8,171.75,,1374.0,30.0,
ORD105196,26-Sep-2023,home & kitchen ,Storage Boxes,North,Online,Cash,8,150.92,108.78,1207.36,42.0,1.0
ORD100170,2023-08-11,CLOTHING,Cotton T-Shirt,West,In-Store,Debit Card,,452.56,244.07,4073.04,56.0,5.0
ORD100686,10-12-2024,Clothing,Wool Sweater,East,In-Store,Net Banking,8,122.53,74.12,980.24,35.0,4.0
ORD105723,11/05/2024,Sports,Yoga Mat,North,In-Store,Net Banking,9,92.33,63.58,830.97,45.0,3.0
ORD100060,14/03/2023,home & kitchen ,Non-stick Pan,South,In-Store,Cash,8,85.01,64.56,680.08,41.0,4.0
ORD107354,06-Dec-2023,Clothing,Running Shoes,,Online,Cash,4,$477.21,212.49,1908.84,35.0,
ORD104606,09/04/2024,BEAUTY,Perfume,Central,Online,Debit Card,10,19.37,12.53,193.7,34.0,5.0
ORD102831,04-16-2024, Beauty,Perfume,Central,In-Store,Cash,2,$368.57,201.56,737.14,47.0,1.0
ORD103425,10-20-2024, Home & Kitchen,Storage Boxes,Central,Online,Credit Card,6,305.77,141.08,1834.62,21.0,
ORD107217,12-22-2024,clothing ,Denim Jacket,South,In-Store,Net Banking,9,268.03,181.98,2412.27,46.0,4.0
ORD104815,2023-08-16,SPORTS,Yoga Mat,West,Online,Debit Card,5,159.98,88.58,799.9,35.0,5.0
ORD103569,28/10/2023,SPORTS,Resistance Bands,West,Online,Net Banking,2,41.61,19.56,83.22,,3.0
ORD106802,05-Oct-2024,BEAUTY,Shampoo,Central,In-Store,UPI,7,393.71,170.88,2755.97,52.0,4.0
ORD104075,11-15-2023, Toys,RC Car,North,Online,Cash,3,$257.4,191.82,772.2,26.0,2.0
ORD107606,06-Jul-2023,ELECTRONICS,Laptop Stand,South,Online,Cash,7 ,$288.35,218.31,2018.45,26.0,3.0
ORD109481,10-31-2023, Clothing,Summer Dress,,Online,Net Banking,5,184.04,131.39,920.2,48.0,5.0
ORD110314,2024-08-03, Toys,Puzzle Set,Central,Online,Net Banking,6,57.34,27.48,344.04,44.0,3.0
ORD105094,03-09-2023,HOME & KITCHEN,Blender,West,Online,Debit Card,6,423.44,252.93,2540.64,43.0,2.0
ORD110049,08-06-2023,Electronics,Wireless Mouse,West,In-Store,Cash,9,308.25,180.37,2774.25,54.0,5.0
ORD109325,03/09/2024,CLOTHING,Running Shoes,West,Online,,3 ,$195.31,149.86,585.93,35.0,3.0
ORD109282,01-11-2024, Toys,Board Game,South,In-Store,Debit Card,8 ,236.21,182.08,1889.68,41.0,3.0
ORD100053,13-Jan-2024,home & kitchen ,Blender,West,Online,Cash,10,462.72,347.47,4627.2,34.0,3.0
ORD103227,31/12/2024,Clothing,Cotton T-Shirt,South,Online,UPI,2,437.41,250.6,874.82,42.0,5.0
ORD108415,08-30-2023,HOME & KITCHEN,Non-stick Pan,Central,Online,Debit Card,3,208.83,112.59,626.49,35.0,4.0
ORD106338,03-Mar-2023,electronics ,USB-C Hub,Central,In-Store,Net Banking,1 ,278.07,139.64,278.07,46.0,4.0
ORD101824,28/07/2023,electronics ,USB-C Hub,East,In-Store,Net Banking,4,$396.09,256.08,1584.36,39.0,4.0
ORD107626,2023-12-15, Beauty,Face Serum,North,In-Store,UPI,3,$246.46,121.9,739.38,27.0,1.0
ORD101970,29/04/2023,home & kitchen ,Non-stick Pan,North,In-Store,UPI,10,$441.41,267.53,4414.1,42.0,4.0
ORD107043,21/10/2023,Sports,Cricket Bat,South,In-Store,UPI,4,$193.03,136.16,772.12,29.0,3.0
ORD109206,2024-02-23, Home & Kitchen,Blender,South,Online,Debit Card,1,282.8,142.59,282.8,18.0,5.0
ORD100297,26-Apr-2023, Home & Kitchen,Storage Boxes,North,Online,UPI,8 ,170.45,120.74,1363.6,36.0,
ORD100283,05-27-2023,CLOTHING,Denim Jacket,East,In-Store,Net Banking,8,89.98,45.79,719.84,,3.0
ORD102198,12/08/2023,,Summer Dress,South,Online,Credit Card,9,$357.01,150.22,3213.09,36.0,5.0
ORD106975,14-Dec-2024,TOYS,Board Game,North,Online,Net Banking,3,$238.18,108.94,714.54,32.0,5.0
ORD110440,04-19-2023, Clothing,Cotton T-Shirt,West,In-Store,UPI,5 ,405.3,225.31,2026.5,68.0,4.0
ORD107253,15-Aug-2023,toys ,Building Blocks,East,Online,Net Banking,5,470.79,241.25,2353.95,47.0,4.0
ORD101888,11-20-2023, Clothing,Denim Jacket,West,Online,,7 ,206.67,164.23,1446.69,39.0,3.0
ORD102264,06-Aug-2024,SPORTS,Resistance Bands,East,In-Store,Credit Card,4,64.88,27.99,259.52,18.0,3.0
ORD105431,2023-08-16,Sports,Cricket Bat,East,In-Store,UPI,6,341.33,198.13,2047.98,60.0,4.0
ORD109678,29/08/2024,Clothing,Summer Dress,South,In-Store,Credit Card,5,238.07,114.84,1190.35,18.0,5.0
ORD105875,2024-09-12,Clothing,Wool Sweater,East,Online,Net Banking,4,343.42,271.9,1373.68,41.0,5.0
ORD105371,08/10/2023,CLOTHING,Running Shoes,Central,In-Store,Debit Card,4,397.33,237.46,1589.32,33.0,3.0
ORD110497,12/12/2024,TOYS,Puzzle Set,East,Online,UPI,2 ,421.85,212.58,843.7,55.0,4.0
ORD106969,07-Jul-2023,SPORTS,Cricket Bat,South,In-Store,Net Banking,4,,,1589.2,37.0,3.0
ORD107964,28/01/2024,beauty ,Lipstick,North,Online,Debit Card,9 ,$5.05,2.15,45.45,-5.0,3.0
ORD102050,2024-08-21,beauty ,Perfume,East,Online,Credit Card,9 ,340.13,245.33,3061.17,57.0,4.0
ORD109077,06-06-2023,Toys,RC Car,Central,Online,Net Banking,5,197.51,129.55,987.55,37.0,3.0
ORD105272,29-Apr-2024,Clothing,Denim Jacket,North,In-Store,Cash,6,312.92,135.22,1877.52,26.0,4.0
ORD103821,2023-07-10,Sports,Yoga Mat,East,In-Store,Cash,4 ,199.75,85.02,799.0,46.0,5.0
ORD104143,23-Feb-2024,ELECTRONICS,Smartwatch,West,In-Store,Debit Card,3,406.59,197.84,1219.77,18.0,3.0
ORD108797,20/08/2024,BEAUTY,Face Serum,Central,In-Store,Cash,10,179.04,92.49,1790.4,,4.0
ORD109572,01-20-2023, Sports,Dumbbell Set,East,Online,Net Banking,1,347.83,233.32,347.83,45.0,2.0
ORD100838,03-24-2023,ELECTRONICS,Laptop Stand,South,Online,UPI,10 ,291.26,133.63,2912.6,43.0,4.0
ORD103182,07-09-2023, Home & Kitchen,Storage Boxes,North,Online,Cash,5 ,185.69,141.46,928.45,18.0,2.0
ORD104389,17/05/2023,,USB-C Hub,East,Online,UPI,9,42.44,24.83,381.96,42.0,4.0
ORD100672,04-19-2023,beauty ,Sunscreen,West,Online,Debit Card,4,437.01,194.48,1748.04,42.0,4.0
ORD108679,07-17-2023,Sports,Football,Central,In-Store,Cash,3,13.05,6.93,39.15,34.0,3.0
ORD106973,27/09/2024,Toys,Building Blocks,East,Online,Cash,4,227.27,105.77,909.08,30.0,4.0
ORD106964,2024-09-14,HOME & KITCHEN,Blender,South,In-Store,Debit Card,2,$167.62,73.92,335.24,30.0,5.0
ORD104395,20-Oct-2023, Beauty,Sunscreen,East,In-Store,Credit Card,9 ,,305.31,3740.49,,3.0
ORD104045,2023-04-22, Beauty,Sunscreen,North,In-Store,UPI,3 ,122.28,82.84,366.84,40.0,5.0
ORD109663,07-03-2023,HOME & KITCHEN,Blender,South,In-Store,Debit Card,5,477.36,,2386.8,23.0,3.0
ORD102987,09-May-2023, Sports,Cricket Bat,East,Online,Net Banking,4,374.4,240.31,1497.6,36.0,5.0
ORD109415,08-27-2023,ELECTRONICS,USB-C Hub,Central,In-Store,Cash,3,477.99,191.98,1433.97,37.0,5.0
ORD100797,05/02/2024, Home & Kitchen,Blender,Central,In-Store,Debit Card,9,183.32,93.16,1649.88,34.0,3.0
ORD103053,17/03/2024,ELECTRONICS,Wireless Mouse,West,In-Store,Debit Card,7,168.79,85.73,1181.53,27.0,2.0
ORD101929,02/08/2024,Electronics,Laptop Stand,North,In-Store,Cash,10 ,194.27,112.14,1942.7,37.0,4.0
ORD107664,03-07-2023, Beauty,Perfume,West,In-Store,Cash,8,348.22,256.01,2785.76,39.0,3.0
ORD105743,18/07/2023,electronics ,USB-C Hub,East,In-Store,Cash,7,30.05,18.67,210.35,-5.0,4.0
ORD108798,07-Jul-2024,Clothing,Summer Dress,South,Online,Debit Card,5,335.92,245.64,1679.6,41.0,1.0
ORD109388,02/02/2024,HOME & KITCHEN,Table Lamp,Central,Online,UPI,3,$129.82,64.64,389.46,46.0,5.0
ORD110480,20-Dec-2023, Home & Kitchen,Blender,East,Online,Net Banking,4,414.33,238.27,1657.32,31.0,5.0
ORD109511,13/07/2024,ELECTRONICS,Laptop Stand,West,In-Store,Cash,2,273.16,215.59,546.32,,5.0
ORD104174,24-Nov-2023, Beauty,Sunscreen,East,Online,Cash,7,297.37,,2081.59,23.0,5.0
ORD104127,16/06/2023, Sports,Cricket Bat,Central,In-Store,Net Banking,7,86.29,36.45,604.03,23.0,2.0
ORD106293,14/05/2024,home & kitchen ,Non-stick Pan,West,Online,Debit Card,10,307.15,193.5,3071.5,40.0,1.0
ORD101466,2023-11-08,ELECTRONICS,Wireless Mouse,West,In-Store,Net Banking,4,249.01,132.49,996.04,-5.0,3.0
ORD100127,07-12-2024,electronics ,USB-C Hub,North,In-Store,Net Banking,3 ,33.49,20.76,100.47,27.0,3.0
ORD101734,18/12/2024, Electronics,Smartwatch,South,Online,,8,106.91,57.84,855.28,48.0,2.0
ORD100389,19-Oct-2024, Electronics,USB-C Hub,South,Online,Credit Card,10,282.03,113.91,2820.3,48.0,5.0
ORD110474,12-Dec-2023,TOYS,Action Figure,,In-Store,Credit Card,8,140.61,57.76,1124.88,32.0,3.0
ORD102770,09-Apr-2023,TOYS,Puzzle Set,Central,Online,,5,177.37,121.34,886.85,50.0,
ORD106083,28/11/2024, Sports,Yoga Mat,South,In-Store,Net Banking,2 ,328.69,213.04,657.38,,5.0
ORD103189,2023-11-08,home & kitchen ,Table Lamp,South,Online,Cash,10,$324.97,200.88,3249.7,49.0,5.0
ORD101959,2024-09-21, Clothing,Summer Dress,North,Online,UPI,5 ,223.1,,1115.5,37.0,4.0
ORD101055,11-16-2023,Sports,Yoga Mat,Central,Online,Net Banking,2,471.14,220.0,942.28,55.0,
ORD100818,22-May-2023,Electronics,Laptop Stand,,In-Store,Cash,3 ,137.46,100.92,412.38,35.0,4.0
ORD108899,04/06/2024,Toys,Action Figure,East,In-Store,Cash,7 ,$158.72,114.66,1111.04,38.0,3.0
ORD100810,,Home & Kitchen,Blender,North,Online,Cash,6 ,411.98,304.92,2471.88,45.0,
ORD102196,04-Nov-2024, Toys,Building Blocks,Central,In-Store,Debit Card,3 ,160.64,101.59,481.92,30.0,4.0
ORD104685,28/02/2023, Clothing,Denim Jacket,North,In-Store,Debit Card,2,264.96,194.45,529.92,46.0,3.0
ORD106290,12/03/2024,sports ,Football,Central,Online,Debit Card,10,207.64,147.24,2076.4,57.0,3.0
ORD105983,21/02/2024, Home & Kitchen,Blender,South,Online,UPI,10,443.37,311.28,4433.7,60.0,4.0
ORD101649,06-13-2023,toys ,Board Game,East,Online,Net Banking,,405.94,201.07,1623.76,48.0,2.0
ORD104467,17/01/2024,TOYS,Puzzle Set,North,In-Store,Credit Card,9 ,$270.29,203.82,2432.61,50.0,4.0
ORD107943,14-Jan-2023, Toys,Action Figure,Central,In-Store,Cash,7,491.4,,3439.8,18.0,5.0
ORD105284,2023-04-06,home & kitchen ,Storage Boxes,South,In-Store,Credit Card,10,284.99,203.18,2849.9,45.0,2.0
ORD102487,08-27-2023,beauty ,Perfume,North,Online,Debit Card,5,409.03,325.3,2045.15,20.0,4.0
ORD101296,06-Apr-2023, Beauty,Shampoo,Central,Online,UPI,5,15.36,8.08,76.8,25.0,
ORD110035,02-02-2024,ELECTRONICS,Wireless Mouse,South,Online,Credit Card,10,189.67,124.14,1896.7,31.0,3.0
ORD106597,23/02/2023,CLOTHING,Summer Dress,East,In-Store,Net Banking,4,305.7,148.37,1222.8,26.0,2.0
ORD107179,2023-01-04, Sports,Cricket Bat,Central,In-Store,Net Banking,10,189.89,141.81,1898.9,50.0,3.0
ORD109711,23-May-2024, Sports,Dumbbell Set,East,Online,Debit Card,3,492.99,232.03,1478.97,34.0,4.0
ORD102513,2024-11-04,toys ,RC Car,West,Online,Net Banking,6,124.29,96.26,745.74,32.0,4.0
ORD110305,08-Oct-2023, Beauty,Face Serum,West,Online,Debit Card,10,174.97,112.19,1749.7,36.0,4.0
ORD104337,01-28-2024,Home & Kitchen,Non-stick Pan,South,In-Store,Credit Card,4,43.26,21.77,173.04,18.0,5.0
ORD109864,16-Mar-2023,toys ,Action Figure,South,Online,UPI,2,$106.74,51.26,213.48,35.0,4.0
ORD109643,09/10/2023,Beauty,Face Serum,North,Online,Cash,3,235.3,117.95,705.9,37.0,2.0
ORD102286,26/02/2024, Clothing,Running Shoes,Central,In-Store,Debit Card,10 ,71.43,46.99,714.3,53.0,4.0
ORD105801,2024-10-19, Clothing,Cotton T-Shirt,South,Online,Credit Card,5,341.18,149.46,1705.9,31.0,5.0
ORD109315,24/05/2023,,Bluetooth Speaker,North,Online,Debit Card,9,58.33,41.64,524.97,39.0,5.0
ORD107563,2023-11-29, Home & Kitchen,Blender,Central,In-Store,Debit Card,9,332.77,189.25,2994.93,45.0,4.0
ORD101645,08/06/2024,BEAUTY,Sunscreen,South,In-Store,UPI,6,307.61,168.69,1845.66,38.0,1.0
ORD102365,07-Dec-2024,ELECTRONICS,Bluetooth Speaker,South,In-Store,Cash,2,468.32,314.36,936.64,19.0,2.0
ORD102645,2024-03-13,beauty ,Sunscreen,South,Online,Debit Card,1,338.74,165.51,338.74,24.0,5.0
ORD108894,06-Dec-2023,clothing ,Summer Dress,West,In-Store,Net Banking,5,216.16,,1080.8,35.0,5.0
ORD100718,18-Sep-2023,HOME & KITCHEN,Table Lamp,South,In-Store,UPI,2,$174.87,120.95,349.74,49.0,4.0
ORD107407,09/12/2024,ELECTRONICS,USB-C Hub,Central,In-Store,Debit Card,1,334.37,204.81,334.37,44.0,5.0
ORD100720,2024-10-17,beauty ,Face Serum,Central,In-Store,Credit Card,6,338.12,172.49,2028.72,50.0,4.0
ORD105579,2024-10-08,Toys,Puzzle Set,North,Online,Cash,4 ,54.15,36.86,216.6,39.0,3.0
ORD106567,04-27-2024, Toys,Board Game,Central,Online,UPI,2,134.09,102.57,268.18,55.0,4.0
ORD107016,08-05-2024,clothing ,Denim Jacket,South,Online,Debit Card,5,165.29,104.83,826.45,49.0,1.0
ORD105116,01-20-2023,electronics ,Smartwatch,East,In-Store,Debit Card,7,478.05,368.49,3346.35,27.0,
ORD104761,07-03-2023,beauty ,Face Serum,South,Online,Debit Card,3,471.42,263.67,1414.26,47.0,4.0
ORD105610,2024-10-31,Electronics,USB-C Hub,East,Online,Credit Card,3,,137.48,554.61,20.0,3.0
ORD108396,29-Oct-2024, Beauty,Perfume,Central,Online,Cash,1,34.22,18.27,34.22,,4.0
ORD102414,21/04/2023,Beauty,Shampoo,West,In-Store,Credit Card,3,$250.35,142.31,751.05,20.0,1.0
ORD110266,04-Apr-2023,BEAUTY,Shampoo,West,Online,Net Banking,6,396.57,197.67,2379.42,41.0,5.0
ORD106284,04-06-2024,HOME & KITCHEN,Table Lamp,Central,In-Store,Debit Card,1 ,212.87,102.68,212.87,59.0,4.0
ORD109963,12/11/2023,electronics ,Bluetooth Speaker,South,In-Store,Debit Card,2,144.95,115.28,289.9,31.0,
ORD106399,2024-09-13,Toys,Puzzle Set,West,In-Store,Debit Card,3,346.39,238.28,1039.17,37.0,2.0
ORD100230,06-20-2023,SPORTS,Resistance Bands,,Online,UPI,10,$447.48,320.14,4474.8,32.0,2.0
ORD106295,2024-11-24,Sports,Football,West,Online,Net Banking,2,357.49,166.11,714.98,-5.0,4.0
ORD100226,26/03/2023,beauty ,Shampoo,Central,In-Store,UPI,7 ,$195.03,120.42,1365.21,40.0,
ORD102634,14-Jun-2024, Toys,Action Figure,East,In-Store,Cash,6,437.42,308.43,2624.52,62.0,5.0
ORD109075,09-14-2024, Sports,Football,West,In-Store,UPI,4,$128.37,67.43,513.48,34.0,1.0
ORD107934,15/02/2023,SPORTS,Resistance Bands,North,Online,Debit Card,6,495.66,374.93,2973.96,49.0,3.0
ORD107341,2024-06-08, Sports,Cricket Bat,Central,Online,Credit Card,3,370.06,244.99,1110.18,30.0,1.0
ORD107410,10-03-2024,CLOTHING,Running Shoes,West,Online,Cash,10,238.8,153.92,2388.0,39.0,4.0
ORD108965,2023-05-31,ELECTRONICS,USB-C Hub,West,In-Store,Credit Card,3,137.14,69.51,411.42,56.0,4.0
ORD102142,16-Mar-2024,home & kitchen ,Storage Boxes,West,In-Store,Net Banking,7,473.72,235.1,3316.04,35.0,1.0
ORD107992,13-Oct-2023,Home & Kitchen,Table Lamp,Central,Online,Cash,4,$202.34,99.53,809.36,48.0,2.0
ORD106741,09/11/2024,sports ,Dumbbell Set,North,In-Store,,7,445.98,191.96,3121.86,34.0,3.0
ORD107697,14-Jan-2023,sports ,Dumbbell Set,South,Online,Debit Card,6,$6.64,3.16,39.84,41.0,5.0
ORD107990,11-Feb-2023,Sports,Resistance Bands,North,Online,Net Banking,9,265.08,207.46,2385.72,62.0,4.0
ORD102886,12/08/2023,beauty ,Shampoo,West,Online,Credit Card,10,$119.98,73.66,1199.8,38.0,1.0
ORD101185,08/09/2023,Toys,RC Car,West,Online,Cash,7,200.65,94.85,1404.55,40.0,4.0
ORD110304,10/10/2024, Toys,Action Figure,Central,Online,UPI,10,$157.84,104.95,1578.4,44.0,4.0
ORD107223,20-Jun-2024,CLOTHING,Wool Sweater,South,In-Store,Debit Card,8 ,360.02,206.11,2880.16,43.0,4.0
ORD104916,17/05/2023,Clothing,Running Shoes,North,Online,Credit Card,6,$438.59,206.32,2631.54,,
ORD104377,02/06/2024,,Lipstick,West,Online,UPI,8 ,389.11,267.59,3112.88,61.0,4.0
ORD102678,19/07/2024,Toys,Building Blocks,North,Online,Cash,6 ,129.77,75.48,778.62,40.0,1.0
ORD109764,2024-05-22,CLOTHING,Wool Sweater,North,In-Store,Debit Card,2,323.95,147.44,647.9,41.0,1.0
ORD105008,2024-12-15,beauty ,Shampoo,North,Online,Credit Card,3,296.11,,888.33,18.0,5.0
ORD103735,24-Mar-2024,,Table Lamp,Central,In-Store,Credit Card,7,161.17,115.56,1128.19,23.0,4.0
ORD104319,07-May-2024,CLOTHING,Running Shoes,North,Online,Net Banking,8,493.05,,3944.4,35.0,3.0
ORD105305,06-Nov-2024, Home & Kitchen,Blender,West,Online,Credit Card,8,277.21,140.78,2217.68,38.0,3.0
ORD110351,10/02/2024,CLOTHING,Cotton T-Shirt,South,In-Store,Net Banking,9 ,411.58,284.75,3704.22,59.0,4.0
ORD101099,08-05-2024,toys ,Building Blocks,East,In-Store,Net Banking,2,475.97,223.8,951.94,34.0,
ORD101135,07/07/2024,ELECTRONICS,Laptop Stand,Central,Online,Net Banking,6,473.84,357.25,2843.04,32.0,4.0
ORD103778,01-Jun-2024,ELECTRONICS,Wireless Mouse,North,In-Store,UPI,6,$82.18,58.84,493.08,49.0,4.0
ORD104397,11/04/2024,beauty ,Shampoo,North,In-Store,Debit Card,7 ,9.23,6.77,64.61,26.0,
ORD109947,29-Aug-2024,Electronics,USB-C Hub,North,In-Store,Net Banking,10,333.04,181.94,3330.4,37.0,
ORD103789,2023-12-17, Toys,Puzzle Set,South,In-Store,Cash,9,252.87,,2275.83,18.0,3.0
ORD109183,09-25-2024,Clothing,Running Shoes,South,Online,Debit Card,1 ,320.88,187.3,320.88,30.0,3.0
ORD107784,29/08/2024,SPORTS,Resistance Bands,East,Online,Net Banking,3,285.39,217.12,856.17,52.0,5.0
ORD106069,10-27-2023, Home & Kitchen,Bedsheet Set,South,Online,Net Banking,5,251.71,140.61,1258.55,31.0,5.0
ORD108272,10-Oct-2024,CLOTHING,Summer Dress,East,Online,Credit Card,1,$463.6,256.64,463.6,57.0,4.0
ORD103838,05-Sep-2024,home & kitchen ,Storage Boxes,South,Online,Cash,1,$131.34,,131.34,36.0,2.0
ORD100883,06-Nov-2024,beauty ,Face Serum,Central,Online,Net Banking,8,68.29,48.23,546.32,37.0,4.0
ORD110021,02/05/2024,clothing ,Cotton T-Shirt,South,Online,Cash,2,233.28,111.44,466.56,45.0,1.0
ORD110252,2023-10-01,toys ,Building Blocks,North,Online,UPI,1 ,191.39,101.77,191.39,32.0,
ORD100305,31/05/2024, Electronics,Smartwatch,North,In-Store,UPI,10 ,347.68,257.17,3476.8,50.0,4.0
ORD105973,11/01/2023, Toys,RC Car,North,In-Store,Debit Card,5,423.4,171.0,2117.0,51.0,3.0
ORD106762,03-05-2024,CLOTHING,Running Shoes,North,In-Store,Credit Card,8,223.98,161.49,1791.84,34.0,4.0
ORD110461,18/05/2023,electronics ,Wireless Mouse,North,Online,Debit Card,9,67.4,38.8,606.6,58.0,4.0
ORD108407,04-18-2024,toys ,RC Car,Central,Online,Debit Card,8,422.19,334.07,3377.52,55.0,3.0
ORD107526,2024-01-25,HOME & KITCHEN,Storage Boxes,North,In-Store,Credit Card,2 ,154.67,64.65,309.34,52.0,
ORD109267,10-Mar-2024,SPORTS,Cricket Bat,South,Online,Cash,4 ,$57.39,43.71,229.56,21.0,4.0
ORD109030,,BEAUTY,Sunscreen,South,In-Store,Net Banking,7,146.98,78.74,1028.86,22.0,4.0
ORD101332,2023-03-31,electronics ,Smartwatch,East,Online,Credit Card,5,287.95,136.47,1439.75,39.0,2.0
ORD110485,09/10/2024,Home & Kitchen,Bedsheet Set,West,Online,Credit Card,7,,100.73,1370.74,,4.0
ORD107349,10-31-2024,ELECTRONICS,Wireless Mouse,East,In-Store,Debit Card,7,13.43,8.5,94.01,35.0,4.0
ORD105782,19-Sep-2023,clothing ,Denim Jacket,West,In-Store,Net Banking,1,316.76,168.79,316.76,44.0,1.0
ORD108826,2024-04-12, Toys,Building Blocks,South,Online,Debit Card,1,284.46,218.92,284.46,35.0,1.0
ORD106337,26/06/2023,Electronics,Laptop Stand,East,Online,Debit Card,8,$267.88,203.64,2143.04,55.0,4.0
ORD108640,2023-07-07, Sports,Resistance Bands,Central,In-Store,UPI,3,300.97,127.85,902.91,18.0,3.0
ORD101538,03/11/2023,Beauty,Lipstick,West,In-Store,Debit Card,7,282.07,209.63,1974.49,29.0,5.0
ORD102358,01-06-2024,TOYS,Board Game,West,In-Store,Net Banking,3,386.04,241.1,1158.12,38.0,1.0
ORD107868,2023-08-27, Sports,Football,West,Online,Net Banking,2 ,$348.79,214.35,697.58,55.0,4.0
ORD103974,01-02-2024,BEAUTY,Sunscreen,East,Online,Cash,5 ,194.84,151.21,974.2,47.0,5.0
ORD104521,06-26-2023,,Denim Jacket,Central,Online,Debit Card,2,371.21,228.39,742.42,34.0,3.0
ORD106027,11-13-2023, Sports,Resistance Bands,North,In-Store,UPI,5,52.53,31.58,262.65,40.0,4.0
ORD102038,24/12/2023,electronics ,Wireless Mouse,Central,Online,Debit Card,7,129.34,68.32,905.38,33.0,4.0
ORD103348,10-Dec-2024, Sports,Yoga Mat,South,In-Store,Cash,5 ,165.79,,828.95,28.0,2.0
ORD108421,03-21-2024,Clothing,Summer Dress,South,Online,Net Banking,4,,103.01,543.92,30.0,3.0
ORD106658,2023-02-08, Home & Kitchen,Non-stick Pan,Central,In-Store,UPI,4,205.13,122.62,820.52,32.0,
ORD103456,30/07/2024,electronics ,Smartwatch,West,In-Store,UPI,8,483.07,194.82,3864.56,35.0,4.0
ORD109853,2023-09-12,ELECTRONICS,Bluetooth Speaker,Central,Online,Cash,8,460.66,260.24,3685.28,30.0,3.0
ORD106247,26-Oct-2023, Beauty,Sunscreen,South,Online,Cash,3 ,305.87,183.69,917.61,27.0,5.0
ORD105422,02-16-2024,electronics ,USB-C Hub,South,In-Store,Net Banking,7,369.19,149.96,2584.33,43.0,5.0
ORD104073,,TOYS,Action Figure,Central,Online,Debit Card,4,249.18,129.17,996.72,999.0,3.0
ORD101205,04/04/2024,ELECTRONICS,Wireless Mouse,North,Online,Debit Card,2,157.07,97.16,314.14,44.0,5.0
ORD103108,26-Jun-2023,SPORTS,Resistance Bands,East,In-Store,Debit Card,2,445.88,306.5,891.76,52.0,5.0
ORD100691,23-Apr-2023,CLOTHING,Denim Jacket,South,In-Store,Debit Card,9,$74.31,37.95,668.79,37.0,4.0
ORD109171,06/01/2024,beauty ,Shampoo,Central,In-Store,Cash,4,15.82,12.09,63.28,51.0,4.0
ORD106385,24-Mar-2023,Electronics,Smartwatch,Central,Online,Net Banking,10,331.57,207.35,3315.7,51.0,2.0
ORD100474,07-01-2024,Toys,Puzzle Set,West,Online,Credit Card,,412.19,234.74,2473.14,29.0,4.0
ORD105575,12-Jun-2024, Toys,Action Figure,South,In-Store,UPI,10,288.08,198.37,2880.8,34.0,1.0
ORD101052,2023-03-04,sports ,Yoga Mat,Central,In-Store,Credit Card,10 ,$174.24,106.47,1742.4,45.0,1.0
ORD104665,19-Dec-2024, Beauty,Face Serum,Central,Online,Credit Card,2,320.14,166.21,640.28,67.0,3.0
ORD104201,02-23-2023,CLOTHING,Wool Sweater,East,In-Store,Net Banking,4,330.13,218.39,1320.52,35.0,
ORD107781,2024-06-10,toys ,RC Car,East,Online,Net Banking,1,21.5,12.16,21.5,27.0,5.0
ORD109261,31/12/2023,BEAUTY,Lipstick,North,Online,UPI,7,432.22,278.21,3025.54,60.0,5.0
ORD109741,06-11-2024,Clothing,Summer Dress,East,Online,Credit Card,5,179.07,123.45,895.35,31.0,1.0
ORD108445,10-24-2023,Sports,Cricket Bat,South,In-Store,Debit Card,8,367.86,225.81,2942.88,21.0,3.0
ORD101422,31/01/2024,clothing ,Cotton T-Shirt,East,In-Store,Debit Card,1,473.15,248.48,473.15,50.0,
ORD102501,06-Jan-2023,BEAUTY,Lipstick,South,In-Store,Cash,10 ,,178.17,3242.0,29.0,
ORD103551,08-Sep-2023,SPORTS,Resistance Bands,East,Online,Net Banking,6,171.4,88.74,1028.4,37.0,3.0
ORD102305,2023-10-01,home & kitchen ,Bedsheet Set,East,In-Store,Credit Card,10,273.72,200.68,2737.2,24.0,5.0
ORD104999,2024-05-07,Sports,Cricket Bat,West,In-Store,Debit Card,10,$175.79,107.04,1757.9,48.0,4.0
ORD101312,13/12/2023, Electronics,Smartwatch,South,In-Store,UPI,1,$176.01,126.94,176.01,28.0,4.0
ORD100964,04/07/2024, Sports,Yoga Mat,East,In-Store,Debit Card,7,413.25,213.63,2892.75,33.0,4.0
